"txn_id","posting_date","account_code","cost_centre","customer_id","currency_code","amount","description","source_system"
"4369","2026-01-28","41007","CC002","1053","JPY","-1306.88","GL posting 4369","ERP"
"4370","2026-07-06","41003","CC008","1085","USD","44223.33","GL posting 4370","ERP"
"4371","2026-05-10","41009","CC011","1161","GBP","28155.07","GL posting 4371","ERP"
"4372","2026-04-21","41049","CC019","1088","CHF","11462.68","GL posting 4372","ERP"
"4373","2026-04-20","41029","CC018","1060","EUR","34468.66","GL posting 4373","ERP"
"4374","2026-07-27","41037","CC010","1018","USD","8659.01","GL posting 4374","ERP"
"4375","2026-04-06","41024","CC014","1179","USD","37864.81","GL posting 4375","ERP"
"4376","2026-03-04","41039","CC019","1089","USD","37815.8","GL posting 4376","ERP"
"4377","2026-07-23","41031","CC006","1065","JPY","15202.21","GL posting 4377","ERP"
"4378","2026-02-26","41013","CC010","1115","EUR","8112.48","GL posting 4378","ERP"
"4379","2026-01-28","41006","CC017","1029","CHF","6266.31","GL posting 4379","ERP"
"4380","2026-03-31","41004","CC016","1019","CHF","45600.14","GL posting 4380","ERP"
"4381","2026-04-01","41006","CC019","1118","EUR","6154.96","GL posting 4381","ERP"
"4382","2026-02-23","41020","CC004","1117","GBP","31207.71","GL posting 4382","ERP"
"4383","2026-05-29","41034","CC004","1012","GBP","13040.43","GL posting 4383","ERP"
"4384","2026-02-23","41018","CC004","1119","CHF","11282.81","GL posting 4384","ERP"
"4385","2026-06-07","41012","CC015","1074","CHF","31576.45","GL posting 4385","ERP"
"4386","2026-06-19","41009","CC017","1149","GBP","41011.13","GL posting 4386","ERP"
"4387","2026-02-05","41023","CC018","1089","EUR","16508.47","GL posting 4387","ERP"
"4388","2026-05-10","41031","CC007","1156","EUR","6323.59","GL posting 4388","ERP"
"4389","2026-05-19","41025","CC007","1135","GBP","28385.75","GL posting 4389","ERP"
"4390","2026-04-22","41018","CC016","1176","USD","6006.83","GL posting 4390","ERP"
"4391","2026-05-03","41037","CC005","1149","USD","46254.41","GL posting 4391","ERP"
"4392","2026-07-28","41025","CC003","1106","JPY","39422.76","GL posting 4392","ERP"
"4393","2026-04-22","41011","CC016","1080","GBP","41227.01","GL posting 4393","ERP"
"4394","2026-02-07","41034","CC006","1197","GBP","49288.48","GL posting 4394","ERP"
"4395","2026-06-25","41019","CC002","1008","GBP","24854.76","GL posting 4395","ERP"
"4396","2026-02-22","41025","CC018","1077","JPY","31355.31","GL posting 4396","ERP"
"4397","2026-05-22","41047","CC005","1161","GBP","-3552.31","GL posting 4397","ERP"
"4398","2026-05-25","41010","CC008","1027","USD","31734.15","GL posting 4398","ERP"
"4399","2026-05-25","41029","CC012","1014","JPY","19839.11","GL posting 4399","ERP"
"4400","2026-03-24","41006","CC015","1156","EUR","16366.4","GL posting 4400","ERP"
"4401","2026-05-20","41011","CC008","1099","GBP","10326.75","GL posting 4401","ERP"
"4402","2026-04-10","41021","CC015","1037","USD","49688.31","GL posting 4402","ERP"
"4403","2026-06-28","41021","CC003","1108","JPY","-3154.82","GL posting 4403","ERP"
"4404","2026-07-03","41041","CC015","1094","USD","14592.42","GL posting 4404","ERP"
"4405","2026-03-01","41003","CC009","1030","GBP","16999.48","GL posting 4405","ERP"
"4406","2026-03-10","41028","CC007","1103","CHF","49317.87","GL posting 4406","ERP"
"4407","2026-02-13","41034","CC013","1197","JPY","28888.99","GL posting 4407","ERP"
"4408","2026-05-08","41001","CC007","1116","GBP","17186.1","GL posting 4408","ERP"
"4409","2026-06-14","41015","CC006","1098","CHF","-3417.96","GL posting 4409","ERP"
"4410","2026-03-06","41006","CC003","1144","USD","14659.81","GL posting 4410","ERP"
"4411","2026-02-17","41006","CC019","1151","CHF","12301.69","GL posting 4411","ERP"
"4412","2026-01-26","41000","CC019","1083","JPY","39541.01","GL posting 4412","ERP"
"4413","2026-05-26","41013","CC004","1164","GBP","6466.01","GL posting 4413","ERP"
"4414","2026-04-16","41014","CC006","1061","USD","38915.53","GL posting 4414","ERP"
"4415","2026-02-27","41000","CC006","1007","USD","47441.63","GL posting 4415","ERP"
"4416","2026-01-15","41022","CC012","1165","GBP","33791.17","GL posting 4416","ERP"
"4417","2026-01-20","41046","CC002","1069","EUR","31343.43","GL posting 4417","ERP"
"4418","2026-07-04","41007","CC019","1135","EUR","13540.76","GL posting 4418","ERP"
"4419","2026-04-29","41047","CC011","1100","JPY","45433.93","GL posting 4419","ERP"
"4420","2026-01-09","41024","CC005","1034","USD","6622.68","GL posting 4420","ERP"
"4421","2026-01-22","41030","CC019","1172","USD","1591.05","GL posting 4421","ERP"
"4422","2026-07-28","41046","CC019","1079","GBP","40415.14","GL posting 4422","ERP"
"4423","2026-07-23","41033","CC016","1004","EUR","42612.11","GL posting 4423","ERP"
"4424","2026-07-09","41042","CC013","1108","CHF","42952.25","GL posting 4424","ERP"
"4425","2026-06-28","41039","CC008","1193","USD","47545.57","GL posting 4425","ERP"
"4426","2026-04-07","41035","CC004","1037","USD","37290.32","GL posting 4426","ERP"
"4427","2026-05-05","41018","CC018","1091","USD","11463.97","GL posting 4427","ERP"
"4428","2026-03-12","41003","CC010","1124","GBP","-384.11","GL posting 4428","ERP"
"4429","2026-07-07","41049","CC004","1058","GBP","40440.73","GL posting 4429","ERP"
"4430","2026-07-11","41000","CC002","1155","USD","42813.59","GL posting 4430","ERP"
"4431","2026-02-12","41016","CC008","1023","CHF","43371.51","GL posting 4431","ERP"
"4432","2026-04-18","41015","CC018","1169","USD","-818.13","GL posting 4432","ERP"
"4433","2026-01-22","41017","CC012","1037","EUR","45077.2","GL posting 4433","ERP"
"4434","2026-06-11","41001","CC015","1055","CHF","42734.73","GL posting 4434","ERP"
"4435","2026-04-10","41030","CC002","1022","JPY","22606.98","GL posting 4435","ERP"
"4436","2026-02-05","41005","CC006","1167","GBP","19997.64","GL posting 4436","ERP"
"4437","2026-03-28","41008","CC001","1006","CHF","17708.97","GL posting 4437","ERP"
"4438","2026-03-21","41025","CC002","1096","USD","12627.56","GL posting 4438","ERP"
"4439","2026-01-14","41017","CC015","1048","JPY","13503.71","GL posting 4439","ERP"
"4440","2026-06-18","41005","CC003","1198","EUR","13056.79","GL posting 4440","ERP"
"4441","2026-06-09","41015","CC015","1147","JPY","13593.06","GL posting 4441","ERP"
"4442","2026-05-02","41038","CC010","1104","GBP","2869.15","GL posting 4442","ERP"
"4443","2026-06-01","41046","CC020","1135","JPY","19800.89","GL posting 4443","ERP"
"4444","2026-04-02","41034","CC014","1102","JPY","29441.78","GL posting 4444","ERP"
"4445","2026-04-16","41037","CC010","1029","USD","19962.21","GL posting 4445","ERP"
"4446","2026-01-24","41028","CC009","1083","GBP","11336.41","GL posting 4446","ERP"
"4447","2026-03-21","41032","CC001","1128","USD","21109.72","GL posting 4447","ERP"
"4448","2026-03-03","41003","CC002","1141","CHF","20325.67","GL posting 4448","ERP"
"4449","2026-01-15","41049","CC004","1096","GBP","9322.14","GL posting 4449","ERP"
"4450","2026-06-08","41033","CC008","1193","CHF","41243.53","GL posting 4450","ERP"
"4451","2026-01-11","41010","CC016","1027","CHF","15234.77","GL posting 4451","ERP"
"4452","2026-01-24","41001","CC003","","USD","-4998.44","GL posting 4452","ERP"
"4453","2026-05-18","41007","CC012","1189","JPY","-4007.5","GL posting 4453","ERP"
"4454","2026-02-16","41008","CC020","1066","CHF","-2307.31","GL posting 4454","ERP"
"4455","2026-06-15","41035","CC009","1056","GBP","45170.09","GL posting 4455","ERP"
"4456","2026-04-16","41008","CC017","1176","USD","-1301.9","GL posting 4456","ERP"
"4457","2026-04-08","41018","CC010","1162","USD","-2253.6","GL posting 4457","ERP"
"4458","2026-05-01","41036","CC007","1148","CHF","15746.25","GL posting 4458","ERP"
"4459","2026-04-06","41010","CC004","1023","GBP","29077.4","GL posting 4459","ERP"
"4460","2026-02-08","41024","CC017","1015","USD","10566.24","GL posting 4460","ERP"
"4461","2026-01-27","41045","CC017","1145","CHF","34461.02","GL posting 4461","ERP"
"4462","2026-02-20","41002","CC007","1146","GBP","39467.7","GL posting 4462","ERP"
"4463","2026-02-28","41011","CC008","1121","GBP","10225.74","GL posting 4463","ERP"
"4464","2026-05-25","41010","CC012","1199","USD","1380.06","GL posting 4464","ERP"
"4465","2026-07-05","41031","CC020","1062","GBP","35264.46","GL posting 4465","ERP"
"4466","2026-01-24","41017","CC017","1030","USD","28423.54","GL posting 4466","ERP"
"4467","2026-04-13","41027","CC009","1044","GBP","13460.62","GL posting 4467","ERP"
"4468","2026-01-26","41035","CC001","1121","EUR","3452.43","GL posting 4468","ERP"
"4469","2026-04-17","41028","CC015","1160","USD","21629.27","GL posting 4469","ERP"
"4470","2026-05-09","41037","CC018","1080","CHF","743.87","GL posting 4470","ERP"
"4471","2026-07-20","41010","CC017","1010","GBP","27262.68","GL posting 4471","ERP"
"4472","2026-02-23","41041","CC001","1118","USD","-4128.97","GL posting 4472","ERP"
"4473","2026-05-25","41017","CC015","1139","GBP","12544.31","GL posting 4473","ERP"
"4474","2026-05-24","41016","CC020","1093","USD","28724.77","GL posting 4474","ERP"
"4475","2026-05-14","41022","CC017","1147","CHF","26052.03","GL posting 4475","ERP"
"4476","2026-03-10","41035","CC003","1014","CHF","25480.79","GL posting 4476","ERP"
"4477","2026-04-02","41027","CC007","1003","CHF","38057.6","GL posting 4477","ERP"
"4478","2026-06-06","41010","CC019","1158","CHF","-274.44","GL posting 4478","ERP"
"4479","2026-06-23","41023","CC002","1196","CHF","43092.36","GL posting 4479","ERP"
"4480","2026-02-08","41008","CC003","1135","CHF","27919.94","GL posting 4480","ERP"
"4481","2026-03-18","41010","CC007","1133","JPY","21897.04","GL posting 4481","ERP"
"4482","2026-02-21","41038","CC007","1085","GBP","-4287.86","GL posting 4482","ERP"
"4483","2026-05-23","41013","CC004","1151","GBP","39103.19","GL posting 4483","ERP"
"4484","2026-02-13","41035","CC013","1076","GBP","5244.99","GL posting 4484","ERP"
"4485","2026-04-05","41021","CC013","1135","EUR","9984.84","GL posting 4485","ERP"
"4486","2026-06-05","41002","CC009","1149","USD","27208.54","GL posting 4486","ERP"
"4487","2026-04-30","41017","CC020","1043","CHF","48813.29","GL posting 4487","ERP"
"4488","2026-03-28","41005","CC005","1088","USD","-1999.73","GL posting 4488","ERP"
"4489","2026-03-24","41003","CC007","1069","JPY","32753.82","GL posting 4489","ERP"
"4490","2026-04-08","41030","CC013","1151","EUR","-1643.72","GL posting 4490","ERP"
"4491","2026-03-03","41031","CC003","1014","CHF","27720.38","GL posting 4491","ERP"
"4492","2026-01-12","41027","CC007","1026","EUR","-2079.73","GL posting 4492","ERP"
"4493","2026-04-19","41037","CC017","1020","USD","32168.63","GL posting 4493","ERP"
"4494","2026-06-10","41046","CC020","1169","USD","33632.15","GL posting 4494","ERP"
"4495","2026-06-27","41031","CC002","1132","JPY","40127.4","GL posting 4495","ERP"
"4496","2026-01-13","41012","CC014","1001","CHF","20022.61","GL posting 4496","ERP"
"4497","2026-05-20","41048","CC012","1007","EUR","49470.55","GL posting 4497","ERP"
"4498","2026-02-20","41020","CC008","1027","JPY","28437.05","GL posting 4498","ERP"
"4499","2026-03-22","41025","CC006","1129","CHF","36675.98","GL posting 4499","ERP"
"4500","2026-05-13","41018","CC016","1155","EUR","371.56","GL posting 4500","ERP"
"4501","2026-02-25","41049","CC020","1011","CHF","9978.5","GL posting 4501","ERP"
"4502","2026-03-12","41022","CC016","1156","JPY","16899.66","GL posting 4502","ERP"
"4503","2026-07-19","41046","CC014","1111","GBP","34087.95","GL posting 4503","ERP"
"4504","2026-02-22","41023","CC011","1003","USD","34073.26","GL posting 4504","ERP"
"4505","2026-02-18","41005","CC008","1077","JPY","43972.89","GL posting 4505","ERP"
"4506","2026-04-06","41043","CC009","1194","USD","13841.36","GL posting 4506","ERP"
"4507","2026-07-05","41003","CC003","1195","GBP","3018.83","GL posting 4507","ERP"
"4508","2026-03-29","41014","CC011","1010","JPY","15051.39","GL posting 4508","ERP"
"4509","2026-06-25","41043","CC007","1055","EUR","388.22","GL posting 4509","ERP"
"4510","2026-07-13","41015","CC012","1189","GBP","17550.93","GL posting 4510","ERP"
"4511","2026-03-27","41018","CC011","1071","EUR","-914.98","GL posting 4511","ERP"
"4512","2026-01-11","41000","CC012","1118","GBP","-1011.76","GL posting 4512","ERP"
"4513","2026-01-27","41016","CC003","1012","GBP","37184.29","GL posting 4513","ERP"
"4514","2026-05-31","41035","CC003","1060","CHF","13472.08","GL posting 4514","ERP"
"4515","2026-06-10","41022","CC018","1075","EUR","39311.11","GL posting 4515","ERP"
"4516","2026-05-24","41012","CC018","1030","GBP","9388.85","GL posting 4516","ERP"
"4517","2026-04-16","41040","CC005","1015","CHF","4238.16","GL posting 4517","ERP"
"4518","2026-03-09","41008","CC018","1023","EUR","10594.07","GL posting 4518","ERP"
"4519","2026-01-24","41037","CC007","1085","EUR","14168.39","GL posting 4519","ERP"
"4520","2026-03-19","41043","CC013","1111","CHF","48215.94","GL posting 4520","ERP"
"4521","2026-03-04","41048","CC018","1122","USD","17566.84","GL posting 4521","ERP"
"4522","2026-02-19","41029","CC017","1159","EUR","23811.31","GL posting 4522","ERP"
"4523","2026-06-12","41027","CC020","1000","USD","41836.59","GL posting 4523","ERP"
"4524","2026-02-13","41013","CC016","1048","CHF","40546","GL posting 4524","ERP"
"4525","2026-06-24","41023","CC003","1118","JPY","14079.55","GL posting 4525","ERP"
"4526","2026-03-28","41039","CC007","1091","CHF","12669.33","GL posting 4526","ERP"
"4527","2026-01-10","41038","CC017","1058","CHF","39691.74","GL posting 4527","ERP"
"4528","2026-05-24","41002","CC012","1139","GBP","19282.45","GL posting 4528","ERP"
"4529","2026-04-24","41024","CC004","1042","GBP","28812.95","GL posting 4529","ERP"
"4530","2026-05-21","41032","CC017","1165","EUR","-1112.88","GL posting 4530","ERP"
"4531","2026-05-03","41047","CC011","","EUR","28770.46","GL posting 4531","ERP"
"4532","2026-01-11","41034","CC016","1169","JPY","34430.43","GL posting 4532","ERP"
"4533","2026-07-03","41035","CC016","1181","GBP","31195.44","GL posting 4533","ERP"
"4534","2026-07-03","41038","CC001","1069","EUR","31433.81","GL posting 4534","ERP"
"4535","2026-01-12","41048","CC013","1072","USD","32140.1","GL posting 4535","ERP"
"4536","2026-01-31","41023","CC016","1019","USD","4294.95","GL posting 4536","ERP"
"4537","2026-03-18","41008","CC007","","JPY","49769.74","GL posting 4537","ERP"
"4538","2026-04-28","41044","CC020","1168","USD","33936.59","GL posting 4538","ERP"
"4539","2026-06-15","41005","CC017","1001","USD","41718.58","GL posting 4539","ERP"
"4540","2026-07-03","41029","CC005","1029","GBP","38663.97","GL posting 4540","ERP"
"4541","2026-06-21","41001","CC020","1193","GBP","42183.48","GL posting 4541","ERP"
"4542","2026-06-13","41046","CC011","1019","CHF","17306.08","GL posting 4542","ERP"
"4543","2026-01-04","41045","CC020","1064","GBP","3677.27","GL posting 4543","ERP"
"4544","2026-06-03","41027","CC020","1102","GBP","4509.35","GL posting 4544","ERP"
"4545","2026-06-25","41005","CC004","1134","EUR","45236.21","GL posting 4545","ERP"
"4546","2026-05-23","41021","CC008","1062","CHF","33807.11","GL posting 4546","ERP"
"4547","2026-06-10","41002","CC019","1021","JPY","-2919.58","GL posting 4547","ERP"
"4548","2026-01-15","41041","CC008","1036","JPY","49807.24","GL posting 4548","ERP"
"4549","2026-03-09","41031","CC010","1060","GBP","24030.1","GL posting 4549","ERP"
"4550","2026-07-15","41012","CC017","1198","JPY","31532.09","GL posting 4550","ERP"
"4551","2026-07-02","41046","CC019","1147","EUR","27244.42","GL posting 4551","ERP"
"4552","2026-04-01","41010","CC005","1081","USD","10114.74","GL posting 4552","ERP"
"4553","2026-04-12","41042","CC016","1034","CHF","45127.39","GL posting 4553","ERP"
"4554","2026-07-05","41013","CC006","1004","JPY","8163.98","GL posting 4554","ERP"
"4555","2026-03-04","41039","CC009","1084","JPY","6771.78","GL posting 4555","ERP"
"4556","2026-03-24","41010","CC012","1036","CHF","43985.58","GL posting 4556","ERP"
"4557","2026-05-21","41045","CC006","1086","USD","7349.77","GL posting 4557","ERP"
"4558","2026-04-21","41033","CC011","1119","GBP","3168.65","GL posting 4558","ERP"
"4559","2026-05-17","41001","CC018","1004","GBP","20730.95","GL posting 4559","ERP"
"4560","2026-05-12","41044","CC013","1038","USD","46021.09","GL posting 4560","ERP"
"4561","2026-05-06","41001","CC016","1085","GBP","43440.9","GL posting 4561","ERP"
"4562","2026-06-28","41014","CC014","1161","JPY","38568.2","GL posting 4562","ERP"
"4563","2026-05-21","41004","CC016","1038","GBP","26402.53","GL posting 4563","ERP"
"4564","2026-07-03","41016","CC020","1049","GBP","8311.98","GL posting 4564","ERP"
"4565","2026-05-29","41032","CC009","1032","CHF","24899.18","GL posting 4565","ERP"
"4566","2026-07-06","41004","CC007","1026","GBP","32447.78","GL posting 4566","ERP"
"4567","2026-02-07","41002","CC016","1195","JPY","17927.24","GL posting 4567","ERP"
"4568","2026-01-15","41025","CC019","1012","GBP","253.88","GL posting 4568","ERP"
"4569","2026-03-04","41005","CC010","1076","CHF","12790.34","GL posting 4569","ERP"
"4570","2026-03-11","41005","CC008","1075","JPY","45026.51","GL posting 4570","ERP"
"4571","2026-03-31","41027","CC020","","GBP","49887.22","GL posting 4571","ERP"
"4572","2026-07-08","41016","CC002","1165","JPY","48835.96","GL posting 4572","ERP"
"4573","2026-02-04","41001","CC014","1111","CHF","43942.81","GL posting 4573","ERP"
"4574","2026-04-27","41042","CC015","1130","USD","27331.58","GL posting 4574","ERP"
"4575","2026-01-07","41046","CC020","1017","USD","-1363.16","GL posting 4575","ERP"
"4576","2026-06-11","41025","CC010","1087","GBP","14937.97","GL posting 4576","ERP"
"4577","2026-03-29","41023","CC018","1087","EUR","46678.29","GL posting 4577","ERP"
"4578","2026-07-12","41019","CC006","1024","USD","43949.22","GL posting 4578","ERP"
"4579","2026-03-24","41049","CC011","1183","GBP","4716.89","GL posting 4579","ERP"
"4580","2026-04-08","41015","CC018","1177","EUR","-1469.93","GL posting 4580","ERP"
"4581","2026-06-11","41039","CC014","1175","GBP","27701.14","GL posting 4581","ERP"
"4582","2026-03-09","41003","CC011","1178","CHF","5858.31","GL posting 4582","ERP"
